feature,mean_abs_shap
V151,3.870278629085405e-06
R_emaildomain_yahoo.com,3.706705844685064e-06
V113,3.7034084363603927e-06
V159,3.68379688946312e-06
D7,3.6253115019744923e-06
M6_T,3.5518767283067323e-06
V114,3.461831388704783e-06
V330,3.389931686990253e-06
V338,3.2950377695058844e-06
V141,3.0591612528921323e-06
V110,2.916425429810853e-06
P_emaildomain_ymail.com,2.9093163608879475e-06
V111,2.606672440938685e-06
V4,2.4399150243494506e-06
P_emaildomain_me.com,2.1698989488854194e-06
M8_F,2.1477945910601253e-06
V25,2.0934788165872913e-06
V334,2.0847488578131264e-06
V337,2.0835200737915988e-06
V108,2.077499410473344e-06
V138,2.0673692394850363e-06
P_emaildomain_aol.com,2.035116043463145e-06
P_emaildomain_comcast.net,1.9618644075071084e-06
M8_T,1.9243579284081166e-06
P_emaildomain_mail.com,1.904112822072866e-06
V142,1.667726103692697e-06
V226,1.5793973403394116e-06
V3,1.516710779616172e-06
V116,1.4338676316642438e-06
P_emaildomain_msn.com,1.38892035548272e-06
P_emaildomain_outlook.com,1.376528116723379e-06
V328,1.293904027263554e-06
M7_F,1.21436778219076e-06
R_emaildomain_outlook.com,1.1659764924032076e-06
P_emaildomain_icloud.com,1.0285490106911144e-06
V327,9.898303327133825e-07
V269,9.113777459916915e-07
V325,8.155307632054852e-07
V7,7.91696076365198e-07
card4_american express,6.521487209868742e-07
R_emaildomain_mail.com,5.688536394170646e-07
R_emaildomain_protonmail.com,4.987949759443997e-07
V2,4.947097775186057e-07
V119,4.840339988936172e-07
P_emaildomain_gmail,4.0332228157397055e-07
V118,3.624849603289539e-07
P_emaildomain_aim.com,3.2195073102451853e-07
R_emaildomain_icloud.com,3.1577995672714945e-07
P_emaildomain_protonmail.com,3.0337854970480694e-07
V117,2.7655279809860714e-07
R_emaildomain_live.com.mx,2.6688414962410243e-07
V6,2.445482381177981e-07
